Date,Open,High,Low,Close,Adj Close,Volume
2016-05-02,29.358006,29.569487,29.290030,29.531721,18.084188,29211809
2016-05-03,29.471298,29.516617,29.214502,29.388218,17.996305,28897624
2016-05-04,29.267372,29.456194,29.138973,29.365559,17.982441,20496579
2016-05-05,29.410875,29.448641,29.199396,29.259819,17.917685,21501098
2016-05-06,29.290030,29.448641,29.055891,29.448641,18.033312,20738739
2016-05-09,29.448641,29.539274,29.327795,29.350452,17.973188,17867777
2016-05-10,29.471298,29.743202,29.441088,29.690332,18.181316,23005427
2016-05-11,29.660122,29.720545,29.471298,29.592146,18.121189,19085195
2016-05-12,29.682779,29.962236,29.607250,29.871601,18.292322,24805008
2016-05-13,29.826284,29.848944,29.539274,29.569487,18.107313,21833819
2016-05-16,29.418428,29.682779,29.380665,29.667673,18.167439,19936527
2016-05-17,29.637463,29.705439,29.456194,29.539274,18.088810,29202541
2016-05-18,29.524170,29.569487,28.904835,29.040785,17.783556,33592263
2016-05-19,28.904835,29.055891,28.527189,29.033234,17.778929,36297195
2016-05-20,29.184290,29.214502,28.935045,29.040785,17.783556,26803718
2016-05-23,29.070997,29.086103,28.897282,28.942598,17.723434,20364312
2016-05-24,29.048338,29.123867,28.995468,29.078550,17.806684,18710371
2016-05-25,29.206949,29.244713,29.040785,29.169184,17.862183,19475378
2016-05-26,29.222054,29.448641,29.184290,29.335346,17.963936,21206508
2016-05-27,29.327795,29.448641,29.154079,29.448641,18.033312,20749331
2016-05-31,29.478851,29.607250,29.410875,29.569487,18.107313,36992560
2016-06-01,29.531721,29.546827,29.161631,29.252266,17.913059,22581747
2016-06-02,29.252266,29.335346,29.138973,29.335346,17.963936,16287451
2016-06-03,29.433535,29.660122,29.403322,29.614803,18.135067,25480248
2016-06-06,29.622356,29.818731,29.592146,29.712992,18.195190,22162568
2016-06-07,29.735649,30.128399,29.705439,30.052870,18.403322,32984150
2016-06-08,30.000000,30.113293,29.939577,30.105740,18.435698,19100554
2016-06-09,30.083082,30.339878,29.947130,30.279455,18.542068,27396738
2016-06-10,30.173716,30.611782,30.120846,30.460726,18.653080,34245922
2016-06-13,30.354984,30.558912,30.309668,30.354984,18.588322,22097163
2016-06-14,30.339878,30.566465,30.158609,30.498489,18.676203,30471860
2016-06-15,30.543806,30.641994,30.415407,30.430513,18.634579,25792182
2016-06-16,30.362537,30.634441,30.317221,30.581572,18.727079,26619417
2016-06-17,30.619335,30.861027,30.460726,30.762840,18.838085,36100184
2016-06-20,30.996979,31.004532,30.611782,30.800604,18.861206,26784123
2016-06-21,30.838369,31.200907,30.634441,31.019636,18.995338,26398044
2016-06-22,31.012085,31.389729,31.012085,31.193354,19.101711,26803453
2016-06-23,31.382175,31.638973,31.253777,31.631420,19.369970,25202340
2016-06-24,31.306646,31.895769,31.193354,31.359516,19.203465,75662893
2016-06-27,31.185801,31.790030,31.185801,31.744713,19.439348,49590950
2016-06-28,31.827795,31.850452,31.623867,31.737160,19.434725,45570756
2016-06-29,31.888218,32.129910,31.782476,32.129910,19.675228,31341066
2016-06-30,32.243202,32.794563,32.129910,32.635952,19.985111,42253342
2016-07-01,32.635952,32.892750,32.484894,32.832325,20.105364,30766185
2016-07-05,32.854984,33.149548,32.726585,32.741692,20.049862,47114937
2016-07-06,32.462234,32.552872,32.054382,32.552872,20.230816,35025361
2016-07-07,32.265862,32.401814,31.820242,31.948641,19.855305,31389260
2016-07-08,31.820242,32.243202,31.495468,32.182777,20.000816,37659591
2016-07-11,32.077038,32.175228,31.880665,32.107250,19.953880,28590059
2016-07-12,32.024170,32.175228,31.895769,32.031723,19.906939,24727818
2016-07-13,32.069485,32.379154,31.986404,32.167675,19.991430,19664445
2016-07-14,32.061935,32.447128,32.061935,32.303623,20.075918,22051617
2016-07-15,32.409367,32.537766,32.250755,32.394260,20.132250,22040098
2016-07-18,32.371601,32.401814,32.228096,32.364048,20.113474,16339087
2016-07-19,32.318729,32.364048,32.235649,32.303623,20.075918,18093254
2016-07-20,32.288521,32.333836,32.114803,32.258308,20.047756,18653042
2016-07-21,32.137463,32.311176,31.978851,32.114803,19.958570,28652022
2016-07-22,32.122356,32.809669,32.099697,32.560425,20.235518,40678973
2016-07-25,32.424473,32.454681,32.258308,32.432022,20.155720,19319278
2016-07-26,32.386707,32.462234,31.933535,32.009064,19.892857,26584066
2016-07-27,32.001511,32.416920,32.001511,32.296074,20.071230,26229896
2016-07-28,32.228096,32.235649,31.986404,32.160122,19.986740,17887770
2016-07-29,32.190331,32.771904,32.069485,32.696377,20.320009,33425307
2016-08-01,32.666164,32.854984,32.560425,32.613293,20.268373,27340865
2016-08-02,32.696377,32.711479,32.416920,32.598186,20.258982,25943780
2016-08-03,32.545319,32.643505,32.416920,32.583080,20.249596,18049430
2016-08-04,32.613293,32.658611,32.439575,32.537766,20.221430,15747656
2016-08-05,32.598186,32.643505,32.303623,32.598186,20.258982,25981117
2016-08-08,32.605740,32.605740,32.326283,32.424473,20.151028,18580486
2016-08-09,32.439575,32.545319,32.311176,32.537766,20.221430,19539857
2016-08-10,32.522659,32.703926,32.522659,32.628399,20.277760,15535154
2016-08-11,32.711479,32.839878,32.673717,32.771904,20.366947,15861123
2016-08-12,32.787010,32.824772,32.620846,32.688824,20.315313,13956681
2016-08-15,32.635952,32.719032,32.492447,32.492447,20.193270,21512352
2016-08-16,32.477341,32.484894,31.654079,31.691843,19.695715,41899966
2016-08-17,31.729607,31.782476,31.223564,31.616314,19.648775,38844439
2016-08-18,31.525681,31.601208,31.049849,31.268883,19.432856,43099510
2016-08-19,31.140484,31.155588,30.732628,30.974319,19.249792,39007556
2016-08-22,30.906343,30.959215,30.626888,30.898792,19.202850,23398655
2016-08-23,30.959215,30.989426,30.800604,30.853474,19.174690,19930834
2016-08-24,30.891239,30.959215,30.664654,30.868580,19.184076,21407624
2016-08-25,30.868580,31.102718,30.777946,31.019636,19.277956,22380499
2016-08-26,31.064955,31.185801,30.664654,30.725077,19.094894,23645978
2016-08-29,30.815710,31.004532,30.755287,30.966766,19.245092,17139048
2016-08-30,30.966766,31.072508,30.762840,30.883686,19.193460,14852102
2016-08-31,30.929003,31.004532,30.709970,30.876133,19.188770,24812422
2016-09-01,30.853474,30.966766,30.702417,30.936556,19.226322,20795936
2016-09-02,31.034742,31.253777,30.770393,30.929003,19.221626,25244708
2016-09-06,30.981873,31.238670,30.823263,31.140484,19.353054,20565295
2016-09-07,31.163141,31.223564,30.959215,31.170694,19.371834,17915441
2016-09-08,31.170694,31.261330,31.004532,31.110271,19.334282,17906438
2016-09-09,30.951662,31.027189,29.969790,29.992447,18.639580,50974132
2016-09-12,29.886707,30.853474,29.871601,30.747734,19.108976,35568201
2016-09-13,30.551359,30.558912,30.037764,30.188822,18.761625,33801058
2016-09-14,30.173716,30.407854,30.030210,30.128399,18.724068,35138298
2016-09-15,30.060423,30.679758,29.924471,30.551359,18.986929,30367132
2016-09-16,30.468279,30.521149,30.135952,30.362537,18.869587,54748194
2016-09-19,30.362537,30.392750,30.105740,30.256798,18.803865,21426027
2016-09-20,30.332327,30.536255,30.120846,30.181269,18.756929,18797887
2016-09-21,30.249245,30.687311,30.188822,30.641994,19.043255,25329312
2016-09-22,30.762840,31.110271,30.740181,31.049849,19.296730,29503089
2016-09-23,31.080059,31.261330,30.762840,31.178247,19.376528,24980702
2016-09-26,31.178247,31.276436,31.049849,31.072508,19.310810,22040893
2016-09-27,31.140484,31.495468,31.012085,31.314199,19.461018,24414825
2016-09-28,30.974319,31.019636,30.649548,30.853474,19.174690,34874425
2016-09-29,30.777946,31.019636,30.543806,30.762840,19.118366,22569963
2016-09-30,30.898792,30.996979,30.664654,30.672205,19.062035,25661238
2016-10-03,30.679758,30.996979,30.589125,30.793051,19.137131,21954171
2016-10-04,30.755287,30.785498,29.992447,30.135952,18.728769,43930188
2016-10-05,29.916918,29.932024,29.327795,29.577040,18.678932,29923592
2016-10-06,29.554380,29.607250,29.388218,29.539274,18.655075,20853794
2016-10-07,29.622356,29.675226,29.237160,29.358006,18.540600,25383728
2016-10-10,29.403322,29.607250,28.859516,29.463745,18.607382,25183407
2016-10-11,29.410875,29.743202,29.154079,29.531721,18.650305,29544928
2016-10-12,29.569487,29.826284,29.501511,29.705439,18.760017,22746188
2016-10-13,29.667673,29.818731,29.471298,29.735649,18.779097,23231698
2016-10-14,29.765862,29.894260,29.622356,29.622356,18.707548,17896508
2016-10-17,29.531721,29.826284,29.493958,29.660122,18.731396,18383740
2016-10-18,29.629910,29.796074,29.569487,29.728098,18.774326,21234974
2016-10-19,29.803625,29.886707,29.690332,29.743202,18.783865,15506026
2016-10-20,29.493958,29.516617,29.078550,29.191843,18.435663,41218106
2016-10-21,29.003021,29.206949,27.915407,28.315710,17.882351,109580860
2016-10-24,27.575529,28.194864,27.416918,27.839878,17.581852,133176129
2016-10-25,27.839878,27.990936,27.605740,27.719032,17.505527,53603994
2016-10-26,27.673716,27.771902,27.394260,27.515106,17.376745,43531399
2016-10-27,27.643505,27.862537,27.537764,27.583082,17.419676,57172968
2016-10-28,27.681269,27.802114,27.522659,27.575529,17.414902,30748708
2016-10-31,27.651056,27.809668,27.583082,27.787008,17.548460,41552019
2016-11-01,27.922960,28.089125,27.492447,27.613293,17.438753,36561201
2016-11-02,27.643505,27.719032,27.416918,27.469790,17.348131,34488611
2016-11-03,27.613293,27.938066,27.484894,27.666162,17.472141,33824096
2016-11-04,27.779455,27.809668,27.567976,27.567976,17.410137,30791341
2016-11-07,27.787008,27.847431,27.673716,27.802114,17.557999,28326186
2016-11-08,27.802114,28.013596,27.802114,27.938066,17.643864,23581499
2016-11-09,27.922960,28.345921,27.515106,28.277946,17.858509,46028066
2016-11-10,28.300604,28.300604,27.492447,27.620846,17.443523,50308558
2016-11-11,27.575529,27.620846,27.416918,27.575529,17.414902,33519443
2016-11-14,27.651056,27.666162,27.265862,27.288521,17.233650,34594531
2016-11-15,27.311178,27.771902,27.296074,27.771902,17.538923,27656771
2016-11-16,27.885197,28.119335,27.832327,28.058912,17.720179,27586467
2016-11-17,28.172205,28.466766,28.149548,28.255287,17.844198,28048808
2016-11-18,28.285498,28.406343,28.172205,28.368580,17.915741,22484433
2016-11-21,28.451662,28.504532,28.293051,28.504532,18.001600,22835558
2016-11-22,28.693354,29.259819,28.564955,29.116314,18.387964,34625248
2016-11-23,29.018127,29.433535,29.010574,29.252266,18.473822,28258662
2016-11-25,29.282476,29.614803,29.252266,29.614803,18.702776,14357986
2016-11-28,29.592146,29.962236,29.584593,29.864048,18.860186,35293206
2016-11-29,29.894260,29.932024,29.660122,29.818731,18.831566,26290933
2016-11-30,29.614803,29.614803,29.169184,29.176737,18.426125,43267393
2016-12-01,29.176737,29.388218,28.821753,29.365559,18.545372,36275482
2016-12-02,29.335346,29.546827,29.055891,29.161631,18.416584,21319313
2016-12-05,29.229607,29.441088,29.176737,29.176737,18.426125,27503982
2016-12-06,29.290030,29.773415,29.229607,29.720545,18.769556,31206415
2016-12-07,29.826284,30.581572,29.788521,30.551359,19.294245,43643542
2016-12-08,30.400303,30.777946,30.354984,30.521149,19.275167,29126808
2016-12-09,30.422960,30.528702,30.339878,30.498489,19.260857,22647285
2016-12-12,30.634441,31.238670,30.611782,31.057402,19.613825,42248972
2016-12-13,31.170694,31.389729,31.132931,31.238670,19.728306,28015708
2016-12-14,31.193354,31.382175,30.913897,31.042295,19.604290,34865422
2016-12-15,30.891239,31.480364,30.853474,31.344412,19.795086,32420258
2016-12-16,31.457705,31.533234,31.283989,31.472811,19.876171,37011758
2016-12-19,31.472811,31.858006,31.306646,31.812689,20.090816,27226604
2016-12-20,31.850452,32.296074,31.827795,32.077038,20.257763,28021666
2016-12-21,32.039276,32.152569,31.971298,31.993958,20.205297,18208972
2016-12-22,31.903322,32.311176,31.842899,32.265862,20.377014,23250234
2016-12-23,32.318729,32.326283,32.077038,32.273415,20.381781,12770510
2016-12-27,32.273415,32.356495,32.114803,32.212990,20.343622,15136895
2016-12-28,32.212990,32.341389,32.077038,32.114803,20.281614,14599616
2016-12-29,32.122356,32.326283,32.122356,32.220543,20.348392,16403301
2016-12-30,32.296074,32.348942,32.061935,32.122356,20.286385,22076376
2017-01-03,32.243202,32.500000,32.114803,32.492447,20.520105,34432738
2017-01-04,32.432022,32.477341,32.258308,32.303623,20.400862,30720772
2017-01-05,32.364048,32.394260,32.122356,32.212990,20.343622,34041629
2017-01-06,31.706949,31.722054,31.125378,31.208460,20.013660,43278780
2017-01-09,31.185801,31.268883,30.815710,30.815710,19.761791,33741743
2017-01-10,30.709970,31.012085,30.392750,30.823263,19.766638,28494996
2017-01-11,30.498489,30.740181,30.422960,30.672205,19.669769,32486194
2017-01-12,30.641994,31.049849,30.589125,30.974319,19.863504,26347997
2017-01-13,30.906343,31.102718,30.808157,30.936556,19.839289,18446233
2017-01-17,30.966766,31.072508,30.785498,31.049849,19.911945,29837399
2017-01-18,31.080059,31.148035,30.800604,30.815710,19.761791,25786886
2017-01-19,30.883686,30.981873,30.747734,30.966766,19.858667,22101929
2017-01-20,31.216011,31.623867,31.185801,31.306646,20.076628,33318328
2017-01-23,31.314199,31.774923,31.261330,31.722054,20.343023,33379761
2017-01-24,31.268883,31.525681,31.004532,31.238670,20.033037,38000124
2017-01-25,31.216011,31.321753,30.883686,31.261330,20.047567,28413702
2017-01-26,31.095165,31.608761,30.936556,31.548338,20.231619,37253785
2017-01-27,31.706949,31.948641,31.533234,31.729607,20.347868,25180229
2017-01-30,31.676737,31.820242,31.465258,31.586103,20.255842,21019956
2017-01-31,31.480364,31.865559,31.404835,31.842899,20.420521,33636750
2017-02-01,31.933535,32.069485,31.616314,31.767372,20.372089,42477230
2017-02-02,31.737160,31.774923,30.929003,31.102718,19.945848,38600293
2017-02-03,31.329306,31.359516,31.117825,31.155588,19.979753,25355924
2017-02-06,31.170694,31.170694,30.951662,31.012085,19.887726,15060368
2017-02-07,31.027189,31.095165,30.830816,31.057402,19.916786,22921220
2017-02-08,31.095165,31.208460,31.019636,31.125378,19.960381,20771309
2017-02-09,31.125378,31.291540,31.064955,31.200907,20.008818,15043818
2017-02-10,31.155588,31.291540,31.117825,31.253777,20.042723,16067534
2017-02-13,30.830816,31.072508,30.581572,30.702417,19.689140,45494096
2017-02-14,30.566465,30.800604,30.521149,30.777946,19.737576,26089817
2017-02-15,30.709970,31.072508,30.634441,31.057402,19.916786,30878990
2017-02-16,31.057402,31.238670,30.989426,31.155588,19.979753,21951523
2017-02-17,31.095165,31.374622,30.808157,31.329306,20.091160,31983074
2017-02-21,31.246223,31.533234,31.208460,31.518127,20.212242,23175826
2017-02-22,31.480364,31.555891,31.306646,31.412388,20.144438,20729206
2017-02-23,31.487915,31.714502,31.374622,31.684290,20.318806,25445294
2017-02-24,31.805136,31.993958,31.752266,31.993958,20.517389,22565197
2017-02-27,31.948641,31.948641,31.518127,31.586103,20.255842,22956174
2017-02-28,31.518127,31.623867,31.450151,31.563444,20.241308,25604306
2017-03-01,31.555891,31.858006,31.389729,31.752266,20.362398,31644924
2017-03-02,31.646526,31.797583,31.601208,31.774923,20.376930,17454557
2017-03-03,31.759819,31.767372,31.540785,31.729607,20.347868,22745526
2017-03-06,31.593657,31.722054,31.503021,31.691843,20.323650,18770348
2017-03-07,31.646526,31.714502,31.510574,31.631420,20.284899,21516192
2017-03-08,31.631420,31.631420,31.480364,31.548338,20.231619,23674444
2017-03-09,31.616314,31.820242,31.533234,31.676737,20.313959,23398522
2017-03-10,31.744713,32.046829,31.737160,31.986404,20.512547,26128213
2017-03-13,31.888218,32.039276,31.858006,32.001511,20.522232,19706681
2017-03-14,32.009064,32.054382,31.759819,31.790030,20.386614,13324471
2017-03-15,31.827795,32.205437,31.790030,32.167675,20.628796,27878012
2017-03-16,32.175228,32.220543,31.978851,32.054382,20.556143,19332783
2017-03-17,32.167675,32.212990,32.001511,32.182777,20.638479,32767544
2017-03-20,32.182777,32.250755,31.963745,32.039276,20.546453,15691783
2017-03-21,32.061935,32.107250,31.722054,31.782476,20.381775,26875876
2017-03-22,31.797583,31.812689,31.314199,31.457705,20.173496,24556360
2017-03-23,31.442598,31.654079,31.276436,31.457705,20.173496,19410370
2017-03-24,31.540785,31.638973,31.374622,31.480364,20.188034,18803448
2017-03-27,31.412388,31.533234,31.253777,31.336859,20.096003,17457205
2017-03-28,31.276436,31.427492,31.163141,31.389729,20.129904,20635996
2017-03-29,31.374622,31.533234,31.268883,31.306646,20.076628,18673961
2017-03-30,31.261330,31.593657,31.216011,31.540785,20.226776,19560644
2017-03-31,31.563444,31.638973,31.382175,31.382175,20.125065,23214354
2017-04-03,31.419941,31.548338,31.246223,31.397282,20.134750,23804990
2017-04-04,31.397282,31.503021,31.268883,31.487915,20.192873,16619775
2017-04-05,31.518127,31.525681,31.321753,31.351965,20.105690,26421479
2017-04-06,31.004532,31.027189,30.664654,30.664654,19.977148,27131805
2017-04-07,30.664654,30.861027,30.604231,30.657101,19.972225,26924732
2017-04-10,30.664654,30.725077,30.445620,30.498489,19.868895,24116660
2017-04-11,30.498489,30.506042,30.264351,30.445620,19.834450,25964567
2017-04-12,30.370090,30.641994,30.264351,30.634441,19.957460,29387239
2017-04-13,30.596678,30.785498,30.400303,30.422960,19.819689,23244409
2017-04-17,30.438066,30.581572,30.377644,30.438066,19.829529,16045026
2017-04-18,30.377644,30.536255,30.347431,30.400303,19.804930,21078345
2017-04-19,30.453173,30.551359,30.354984,30.400303,19.804930,31510538
2017-04-20,30.203926,30.596678,30.151056,30.483383,19.859053,28751587
2017-04-21,30.385197,30.483383,30.067976,30.158609,19.647474,31641084
2017-04-24,30.287008,30.324774,30.105740,30.226585,19.691757,31820751
2017-04-25,30.271902,30.400303,29.977341,30.166162,19.652395,50812207
2017-04-26,30.226585,30.634441,30.098186,30.543806,19.898417,45482445
2017-04-27,30.490936,30.513596,30.120846,30.143505,19.637634,29983436
2017-04-28,30.120846,30.256798,29.848944,29.932024,19.499863,33093380
2017-05-01,29.969790,29.984894,29.501511,29.531721,19.239071,32767146
2017-05-02,29.561934,29.622356,29.365559,29.418428,19.165264,32904710
2017-05-03,29.410875,29.441088,28.814199,29.003021,18.894636,44675335
2017-05-04,29.010574,29.010574,28.421450,28.708460,18.702740,41639403
2017-05-05,28.761330,29.237160,28.723564,29.123867,18.973362,28901861
2017-05-08,29.290030,29.290030,28.942598,29.131420,18.978285,26664963
2017-05-09,29.101208,29.116314,28.821753,28.867069,18.806072,28587014
2017-05-10,28.844412,29.191843,28.799093,29.040785,18.919241,29933257
2017-05-11,29.040785,29.116314,28.859516,29.033234,18.914322,21902800
2017-05-12,29.070997,29.161631,28.935045,29.070997,18.938923,18231612
2017-05-15,29.093657,29.222054,29.010574,29.146526,18.988131,28332276
2017-05-16,29.214502,29.274923,28.844412,28.844412,18.791313,28597738
2017-05-17,28.844412,28.844412,28.285498,28.293051,18.432112,39277519
2017-05-18,28.323263,28.806646,28.293051,28.663141,18.673214,34084924
2017-05-19,28.731117,28.919941,28.617825,28.882175,18.815912,26944194
2017-05-22,28.882175,28.965258,28.829306,28.889729,18.820833,19624328
2017-05-23,28.897282,29.018127,28.859516,28.935045,18.850359,17920737
2017-05-24,28.935045,28.972811,28.761330,28.814199,18.771629,20659564
2017-05-25,28.791540,28.957705,28.783989,28.874622,18.810989,19717670
2017-05-26,28.859516,28.889729,28.708460,28.791540,18.756866,18173092
2017-05-30,28.844412,29.214502,28.844412,29.116314,18.968447,27178013
2017-05-31,29.191843,29.358006,29.086103,29.101208,18.958607,31829490
2017-06-01,29.214502,29.373112,29.093657,29.358006,19.125900,23423149
2017-06-02,29.456194,29.516617,29.274923,29.358006,19.125900,24532396
2017-06-05,29.312689,29.350452,29.131420,29.312689,19.096382,18300196
2017-06-06,29.290030,29.395769,29.191843,29.252266,19.057016,21473029
2017-06-07,29.342899,29.358006,29.108761,29.274923,19.071777,21752526
2017-06-08,29.274923,29.335346,29.018127,29.078550,18.943846,26840128
2017-06-09,29.176737,29.305136,29.116314,29.297583,19.086540,24359349
2017-06-12,29.297583,29.735649,29.297583,29.509064,19.224312,30160588
2017-06-13,29.463745,29.463745,29.138973,29.214502,19.032415,24946940
2017-06-14,29.297583,29.312689,29.078550,29.244713,19.052095,21655609
2017-06-15,29.206949,29.380665,29.184290,29.335346,19.111143,22092529
2017-06-16,29.433535,29.456194,29.199396,29.425982,19.170187,39368743
2017-06-19,29.441088,29.441088,29.222054,29.388218,19.145586,27748127
2017-06-20,29.282476,29.395769,29.154079,29.199396,19.022573,28782171
2017-06-21,29.169184,29.206949,28.587612,28.814199,18.771629,32567355
2017-06-22,28.844412,28.965258,28.678247,28.776436,18.747023,21450124
2017-06-23,28.821753,28.821753,28.564955,28.663141,18.673214,30328338
2017-06-26,28.655588,28.912388,28.595165,28.814199,18.771629,24366631
2017-06-27,28.814199,28.814199,28.398792,28.474319,18.550209,26297288
2017-06-28,28.610271,28.753777,28.534742,28.655588,18.668295,26937045
2017-06-29,28.602718,28.685801,28.413897,28.413897,18.510843,31402500
2017-06-30,28.496979,28.602718,28.353474,28.496979,18.564970,29843887
2017-07-03,28.580059,28.799093,28.534742,28.783989,18.751944,14728573
2017-07-05,28.783989,28.859516,28.587612,28.791540,18.756866,26592408
2017-07-06,28.391239,28.474319,28.081572,28.081572,18.611082,27549395
2017-07-07,28.081572,28.119335,27.809668,27.930513,18.510965,27593219
2017-07-10,27.915407,28.006042,27.809668,27.817221,18.435884,30154365
2017-07-11,27.817221,27.839878,27.598186,27.643505,18.320751,28583174
2017-07-12,27.756798,27.870090,27.651056,27.817221,18.435884,23151861
2017-07-13,27.598186,27.643505,27.333838,27.348944,18.125532,40024652
2017-07-14,27.364048,27.477341,27.318731,27.416918,18.170584,31195294
2017-07-17,27.432024,27.530210,27.379154,27.484894,18.215630,27203963
2017-07-18,27.515106,27.515106,27.092146,27.182779,18.015408,38589172
2017-07-19,27.212992,27.288521,27.046827,27.288521,18.085487,34796441
2017-07-20,27.439577,27.734138,27.311178,27.583082,18.280708,42225670
2017-07-21,27.507553,27.651056,27.386707,27.575529,18.275700,26679659
2017-07-24,27.575529,27.605740,27.326284,27.364048,18.135544,29662234
2017-07-25,27.409367,27.567976,27.288521,27.356495,18.130535,38987828
2017-07-26,27.356495,28.776436,27.356495,28.723564,19.036564,95899703
2017-07-27,28.851965,29.833838,28.851965,29.765862,19.727346,82070788
2017-07-28,29.645016,29.962236,29.327795,29.456194,19.522114,47681080
2017-07-31,29.433535,29.554380,29.244713,29.456194,19.522114,37709241
2017-08-01,29.645016,29.660122,29.237160,29.365559,19.462044,38891838
2017-08-02,29.441088,29.448641,28.731117,28.904835,19.156698,45824302
2017-08-03,28.874622,29.078550,28.814199,28.912388,19.161709,24960313
2017-08-04,29.033234,29.093657,28.731117,29.025681,19.236794,21603708
2017-08-07,29.033234,29.184290,28.980364,29.093657,19.281841,22277227
2017-08-08,29.123867,29.259819,28.904835,28.972811,19.201756,20436999
2017-08-09,28.851965,29.003021,28.746223,28.972811,19.201756,26091671
2017-08-10,28.904835,29.108761,28.836859,28.844412,19.116657,28208350
2017-08-11,28.927492,28.957705,28.753777,28.776436,19.071602,17581396
2017-08-14,28.882175,29.123867,28.836859,29.078550,19.271832,22724606
2017-08-15,29.078550,29.116314,28.708460,28.821753,19.101635,19622210
2017-08-16,28.821753,28.957705,28.670694,28.874622,19.136675,19824649
2017-08-17,28.821753,28.867069,28.383686,28.398792,18.821320,29120056
2017-08-18,28.323263,28.406343,28.096678,28.225077,18.706194,30475700
2017-08-21,28.315710,28.617825,28.255287,28.383686,18.811306,22917248
2017-08-22,28.466766,28.693354,28.368580,28.685801,19.011536,19512847
2017-08-23,28.587612,28.761330,28.587612,28.640484,18.981503,26393808
2017-08-24,28.670694,28.685801,28.429003,28.459215,18.861361,14486943
2017-08-25,28.564955,28.799093,28.519636,28.693354,19.016541,18784780
2017-08-28,28.700907,28.753777,28.512085,28.655588,18.991510,13410134
2017-08-29,28.512085,28.723564,28.512085,28.587612,18.946463,12698484
2017-08-30,28.564955,28.564955,28.406343,28.451662,18.856359,16462086
2017-08-31,28.504532,28.602718,28.285498,28.293051,18.751236,27457774
2017-09-01,28.391239,28.398792,28.262840,28.308157,18.761251,16906686
2017-09-05,28.247734,28.270393,27.892750,28.013596,18.566031,30195541
2017-09-06,28.043806,28.066465,27.590633,27.620846,18.305737,37562542
2017-09-07,27.643505,27.787008,26.873112,26.888218,17.820187,64373807
2017-09-08,26.888218,27.009064,26.510574,26.880665,17.815182,54351524
2017-09-11,26.948641,27.039274,26.827795,26.993958,17.890266,30516611
2017-09-12,27.160122,27.515106,27.054380,27.386707,18.150560,37449737
2017-09-13,27.447130,27.696375,27.401814,27.605740,18.295725,34069433
2017-09-14,27.643505,27.643505,27.356495,27.432024,18.180592,23678548
2017-09-15,27.500000,28.028702,27.484894,28.021149,18.571035,63476400
2017-09-18,28.028702,28.323263,27.960726,28.262840,18.731216,42333973
2017-09-19,28.255287,29.033234,28.149548,28.859516,19.126669,61327680
2017-09-20,28.942598,29.259819,28.867069,29.025681,19.236794,35574821
2017-09-21,29.078550,29.108761,28.806646,28.867069,19.131672,22218309
2017-09-22,29.003021,29.191843,28.859516,29.146526,19.316881,30733482
2017-09-25,29.101208,29.599697,29.078550,29.546827,19.582182,47901128
2017-09-26,29.546827,29.690332,29.229607,29.244713,19.381956,29930212
2017-09-27,29.176737,29.388218,29.086103,29.282476,19.406982,31469494
2017-09-28,29.214502,29.584593,29.146526,29.486404,19.542135,22996424
2017-09-29,29.418428,29.622356,29.312689,29.584593,19.607208,29076894
2017-10-02,29.607250,29.690332,29.509064,29.539274,19.577175,20660093
2017-10-03,29.599697,29.818731,29.524170,29.818731,19.762386,21273502
2017-10-04,29.735649,29.954683,29.637463,29.833838,19.772400,23717209
2017-10-05,29.916918,30.060423,29.758308,29.841391,19.777405,29930609
2017-10-06,29.335346,29.493958,29.108761,29.146526,19.639364,29699836
2017-10-09,29.191843,29.206949,28.814199,28.927492,19.491777,25484220
2017-10-10,28.965258,29.161631,28.904835,29.078550,19.593559,22928370
2017-10-11,29.093657,29.161631,28.738670,28.844412,19.435795,35718872
2017-10-12,28.315710,28.345921,27.061934,27.084593,18.250002,108536754
2017-10-13,27.069487,27.220545,26.623867,26.963745,18.168570,74257070
2017-10-16,27.054380,27.530210,27.001511,27.318731,18.407770,41172560
2017-10-17,27.318731,27.409367,27.182779,27.364048,18.438305,28682606
2017-10-18,27.364048,27.401814,26.820242,26.971298,18.173664,48676595
2017-10-19,27.137463,27.439577,26.880665,26.956194,18.163481,43542918
2017-10-20,27.031721,27.069487,26.737160,26.842899,18.087145,50094202
2017-10-23,26.752266,26.933535,26.578550,26.623867,17.939558,40914645
2017-10-24,26.669184,26.706949,26.291540,26.329306,17.741077,69160199
2017-10-25,25.876133,25.944109,25.173716,25.294561,17.043856,127603413
2017-10-26,25.490936,25.596678,25.377644,25.438066,17.140545,59740866
2017-10-27,25.438066,25.694864,25.332327,25.657101,17.288136,69268105
2017-10-30,25.694864,25.929003,25.219032,25.332327,17.069298,68444974
2017-10-31,25.407854,25.558912,25.249245,25.415407,17.125278,48162354
2017-11-01,25.574018,25.634441,25.143505,25.339878,17.074387,50106383
2017-11-02,25.354984,25.996979,24.871601,25.052870,16.880995,96609897
2017-11-03,25.181269,25.219032,24.886707,25.151056,16.947155,53276833
2017-11-06,24.977341,24.984894,24.584593,24.818731,16.723227,63217028
2017-11-07,24.796074,25.015106,24.705439,24.977341,16.830103,39800764
2017-11-08,24.811178,25.302114,24.758308,25.256798,17.018404,115981341
2017-11-09,25.249245,26.019636,25.188822,25.679758,17.303404,92568652
2017-11-10,25.808157,26.042295,25.755287,25.845921,17.415365,76099018
